Zip,state,Subregion annual CO2e output emission rate (lb/kWh)
4105,ME,0.727603
4106,ME,0.727603
4107,ME,0.727603
4108,ME,0.727603
4109,ME,0.727603
4110,ME,0.727603
4112,ME,0.727603
4116,ME,0.727603
4122,ME,0.727603
4123,ME,0.727603
4124,ME,0.727603
4210,ME,0.727603
4211,ME,0.727603
4212,ME,0.727603
4216,ME,0.727603
4217,ME,0.727603
4219,ME,0.727603
4220,ME,0.727603
4221,ME,0.727603
4222,ME,0.727603
4223,ME,0.727603
4224,ME,0.727603
4225,ME,0.727603
4226,ME,0.727603
4227,ME,0.727603
4228,ME,0.727603
4230,ME,0.727603
4231,ME,0.727603
4234,ME,0.727603
4236,ME,0.727603
4237,ME,0.727603
4238,ME,0.727603
4239,ME,0.727603
4240,ME,0.727603
4241,ME,0.727603
4243,ME,0.727603
4250,ME,0.727603
4252,ME,0.727603
4253,ME,0.727603
4254,ME,0.727603
4255,ME,0.727603
4256,ME,0.727603
4257,ME,0.727603
4258,ME,0.727603
4259,ME,0.727603
4260,ME,0.727603
4261,ME,0.727603
4262,ME,0.727603
4263,ME,0.727603
4265,ME,0.727603
4266,ME,0.727603
4267,ME,0.727603
4268,ME,0.727603
4270,ME,0.727603
4271,ME,0.727603
4274,ME,0.727603
4275,ME,0.727603
4276,ME,0.727603
4280,ME,0.727603
4281,ME,0.727603
4282,ME,0.727603
4284,ME,0.727603
4285,ME,0.727603
4286,ME,0.727603
4287,ME,0.727603
4288,ME,0.727603
4289,ME,0.727603
4290,ME,0.727603
4291,ME,0.727603
4292,ME,0.727603
4294,ME,0.727603
4330,ME,0.727603
4332,ME,0.727603
4333,ME,0.727603
4336,ME,0.727603
4338,ME,0.727603
4341,ME,0.727603
4342,ME,0.727603
4343,ME,0.727603
4344,ME,0.727603
4345,ME,0.727603
4346,ME,0.727603
4347,ME,0.727603
4348,ME,0.727603
4349,ME,0.727603
4350,ME,0.727603
4351,ME,0.727603
4352,ME,0.727603
4353,ME,0.727603
4354,ME,0.727603
4355,ME,0.727603
4357,ME,0.727603
4358,ME,0.727603
4359,ME,0.727603
4360,ME,0.727603
4363,ME,0.727603
4364,ME,0.727603
4401,ME,0.727603
4402,ME,0.727603
4406,ME,0.727603
4408,ME,0.727603
4410,ME,0.727603
4411,ME,0.727603
4412,ME,0.727603
4413,ME,0.727603
4414,ME,0.727603
4415,ME,0.727603
4416,ME,0.727603
4417,ME,0.727603
4418,ME,0.727603
4419,ME,0.727603
4420,ME,0.727603
4421,ME,0.727603
4422,ME,0.727603
4424,ME,0.727603
4426,ME,0.727603
4427,ME,0.727603
4428,ME,0.727603
4429,ME,0.727603
4430,ME,0.727603
4431,ME,0.727603
4434,ME,0.727603
4435,ME,0.727603
4438,ME,0.727603
4441,ME,0.727603
4442,ME,0.727603
4443,ME,0.727603
4444,ME,0.727603
4448,ME,0.727603
4449,ME,0.727603
4450,ME,0.727603
4451,ME,0.727603
4453,ME,0.727603
4454,ME,0.727603
4455,ME,0.727603
4456,ME,0.727603
4457,ME,0.727603
4459,ME,0.727603
4460,ME,0.727603
4461,ME,0.727603
4462,ME,0.727603
4463,ME,0.727603
4464,ME,0.727603
4468,ME,0.727603
4469,ME,0.727603
4471,ME,0.727603
4472,ME,0.727603
4473,ME,0.727603
4474,ME,0.727603
4475,ME,0.727603
4476,ME,0.727603
4478,ME,0.727603
4479,ME,0.727603
4481,ME,0.727603
4485,ME,0.727603
4487,ME,0.727603
4488,ME,0.727603
4489,ME,0.727603
4490,ME,0.727603
4491,ME,0.727603
4492,ME,0.727603
4493,ME,0.727603
4495,ME,0.727603
4496,ME,0.727603
4497,ME,0.727603
4530,ME,0.727603
4535,ME,0.727603
4537,ME,0.727603
4538,ME,0.727603
4539,ME,0.727603
4541,ME,0.727603
4543,ME,0.727603
4544,ME,0.727603
4547,ME,0.727603
4548,ME,0.727603
4549,ME,0.727603
4551,ME,0.727603
4553,ME,0.727603
4554,ME,0.727603
4555,ME,0.727603
4556,ME,0.727603
4558,ME,0.727603
4562,ME,0.727603
4563,ME,0.727603
4564,ME,0.727603
4565,ME,0.727603
4568,ME,0.727603
4571,ME,0.727603
4572,ME,0.727603
4573,ME,0.727603
4574,ME,0.727603
4575,ME,0.727603
4576,ME,0.727603
4578,ME,0.727603
4579,ME,0.727603
4605,ME,0.727603
4606,ME,0.727603
4607,ME,0.727603
4609,ME,0.727603
4611,ME,0.727603
4612,ME,0.727603
4613,ME,0.727603
4614,ME,0.727603
4616,ME,0.727603
4617,ME,0.727603
4619,ME,0.727603
4622,ME,0.727603
4623,ME,0.727603
4624,ME,0.727603
4625,ME,0.727603
4626,ME,0.727603
4627,ME,0.727603
4628,ME,0.727603
4629,ME,0.727603
4630,ME,0.727603
4631,ME,0.727603
4634,ME,0.727603
4635,ME,0.727603
4637,ME,0.727603
4640,ME,0.727603
4642,ME,0.727603
4643,ME,0.727603
4644,ME,0.727603
4646,ME,0.727603
4648,ME,0.727603
4649,ME,0.727603
4652,ME,0.727603
4653,ME,0.727603
4654,ME,0.727603
4655,ME,0.727603
4657,ME,0.727603
4658,ME,0.727603
4660,ME,0.727603
4662,ME,0.727603
4664,ME,0.727603
4666,ME,0.727603
4667,ME,0.727603
4668,ME,0.727603
4669,ME,0.727603
4671,ME,0.727603
4672,ME,0.727603
4673,ME,0.727603
4674,ME,0.727603
4675,ME,0.727603
4676,ME,0.727603
4677,ME,0.727603
4679,ME,0.727603
4680,ME,0.727603
4681,ME,0.727603
4683,ME,0.727603
4684,ME,0.727603
4685,ME,0.727603
4686,ME,0.727603
4691,ME,0.727603
4693,ME,0.727603
4694,ME,0.727603
4730,ME,0.727603
4732,ME,0.727603
4733,ME,0.727603
4734,ME,0.727603
4735,ME,0.727603
4736,ME,0.727603
4738,ME,0.727603
4739,ME,0.727603
4740,ME,0.727603
4742,ME,0.727603
4743,ME,0.727603
4744,ME,0.727603
4745,ME,0.727603
4746,ME,0.727603
4747,ME,0.727603
4750,ME,0.727603
4751,ME,0.727603
4756,ME,0.727603
4757,ME,0.727603
4758,ME,0.727603
4760,ME,0.727603
4761,ME,0.727603
4762,ME,0.727603
4763,ME,0.727603
4764,ME,0.727603
4765,ME,0.727603
4766,ME,0.727603
4768,ME,0.727603
4769,ME,0.727603
4772,ME,0.727603
4773,ME,0.727603
4774,ME,0.727603
4775,ME,0.727603
4776,ME,0.727603
4777,ME,0.727603
4779,ME,0.727603
4780,ME,0.727603
4781,ME,0.727603
4783,ME,0.727603
4785,ME,0.727603
4786,ME,0.727603
4787,ME,0.727603
4841,ME,0.727603
4843,ME,0.727603
4846,ME,0.727603
4847,ME,0.727603
4848,ME,0.727603
4849,ME,0.727603
4850,ME,0.727603
4851,ME,0.727603
4853,ME,0.727603
4854,ME,0.727603
4855,ME,0.727603
4856,ME,0.727603
4858,ME,0.727603
4859,ME,0.727603
4860,ME,0.727603
4861,ME,0.727603
4862,ME,0.727603
4863,ME,0.727603
4864,ME,0.727603
4865,ME,0.727603
4901,ME,0.727603
4903,ME,0.727603
4910,ME,0.727603
4911,ME,0.727603
4912,ME,0.727603
4915,ME,0.727603
4917,ME,0.727603
4918,ME,0.727603
4920,ME,0.727603
4921,ME,0.727603
4922,ME,0.727603
4923,ME,0.727603
4924,ME,0.727603
4925,ME,0.727603
4926,ME,0.727603
4927,ME,0.727603
4928,ME,0.727603
4929,ME,0.727603
4930,ME,0.727603
4932,ME,0.727603
4933,ME,0.727603
4935,ME,0.727603
4936,ME,0.727603
4937,ME,0.727603
4938,ME,0.727603
4939,ME,0.727603
4940,ME,0.727603
4941,ME,0.727603
4942,ME,0.727603
4943,ME,0.727603
4944,ME,0.727603
4945,ME,0.727603
4947,ME,0.727603
4949,ME,0.727603
4950,ME,0.727603
4951,ME,0.727603
4952,ME,0.727603
4953,ME,0.727603
4954,ME,0.727603
4955,ME,0.727603
4956,ME,0.727603
4957,ME,0.727603
4958,ME,0.727603
4961,ME,0.727603
4962,ME,0.727603
4963,ME,0.727603
4964,ME,0.727603
4965,ME,0.727603
4966,ME,0.727603
4967,ME,0.727603
4969,ME,0.727603
4970,ME,0.727603
4971,ME,0.727603
4972,ME,0.727603
4973,ME,0.727603
4974,ME,0.727603
4975,ME,0.727603
4976,ME,0.727603
4978,ME,0.727603
4979,ME,0.727603
4981,ME,0.727603
4982,ME,0.727603
4983,ME,0.727603
4984,ME,0.727603
4985,ME,0.727603
4986,ME,0.727603
4987,ME,0.727603
4988,ME,0.727603
4989,ME,0.727603
4992,ME,0.727603
5001,VT,0.727603
5009,VT,0.727603
5030,VT,0.727603
5031,VT,0.727603
5032,VT,0.727603
5033,VT,0.727603
5034,VT,0.727603
5035,VT,0.727603
5036,VT,0.727603
5037,VT,0.727603
5038,VT,0.727603
5039,VT,0.727603
5040,VT,0.727603
5041,VT,0.727603
5042,VT,0.727603
5043,VT,0.727603
5045,VT,0.727603
5046,VT,0.727603
5047,VT,0.727603
5048,VT,0.727603
5049,VT,0.727603
5050,VT,0.727603
5051,VT,0.727603
5052,VT,0.727603
5053,VT,0.727603
5054,VT,0.727603
5055,VT,0.727603
5056,VT,0.727603
5058,VT,0.727603
5059,VT,0.727603
5060,VT,0.727603
5061,VT,0.727603
5062,VT,0.727603
5065,VT,0.727603
5067,VT,0.727603
5068,VT,0.727603
5069,VT,0.727603
5070,VT,0.727603
5071,VT,0.727603
5072,VT,0.727603
5073,VT,0.727603
5074,VT,0.727603
5075,VT,0.727603
5076,VT,0.727603
5077,VT,0.727603
5079,VT,0.727603
5081,VT,0.727603
5083,VT,0.727603
5084,VT,0.727603
5085,VT,0.727603
5086,VT,0.727603
5088,VT,0.727603
5089,VT,0.727603
5091,VT,0.727603
5101,VT,0.727603
5141,VT,0.727603
5142,VT,0.727603
5143,VT,0.727603
5144,VT,0.727603
5146,VT,0.727603
5148,VT,0.727603
5149,VT,0.727603
5150,VT,0.727603
5151,VT,0.727603
5152,VT,0.727603
5153,VT,0.727603
5154,VT,0.727603
5155,VT,0.727603
5156,VT,0.727603
5158,VT,0.727603
5159,VT,0.727603
5161,VT,0.727603
5201,VT,0.727603
5250,VT,0.727603
5251,VT,0.727603
5252,VT,0.727603
5253,VT,0.727603
5254,VT,0.727603
5255,VT,0.727603
5257,VT,0.727603
5260,VT,0.727603
5261,VT,0.727603
5262,VT,0.727603
5301,VT,0.727603
5302,VT,0.727603
5303,VT,0.727603
5304,VT,0.727603
5340,VT,0.727603
5341,VT,0.727603
5342,VT,0.727603
5343,VT,0.727603
5344,VT,0.727603
5345,VT,0.727603
5346,VT,0.727603
5350,VT,0.727603
5351,VT,0.727603
5352,VT,0.727603
5353,VT,0.727603
5354,VT,0.727603
5355,VT,0.727603
5356,VT,0.727603
5357,VT,0.727603
5358,VT,0.727603
5359,VT,0.727603
5360,VT,0.727603
5361,VT,0.727603
5362,VT,0.727603
5363,VT,0.727603
5401,VT,0.727603
5402,VT,0.727603
5403,VT,0.727603
5404,VT,0.727603
5405,VT,0.727603
5406,VT,0.727603
5407,VT,0.727603
5408,VT,0.727603
5439,VT,0.727603
5440,VT,0.727603
5441,VT,0.727603
5442,VT,0.727603
5443,VT,0.727603
5444,VT,0.727603
5445,VT,0.727603
5446,VT,0.727603
5447,VT,0.727603
5448,VT,0.727603
5449,VT,0.727603
5450,VT,0.727603
5451,VT,0.727603
5452,VT,0.727603
5453,VT,0.727603
5454,VT,0.727603
5455,VT,0.727603
5456,VT,0.727603
5457,VT,0.727603
5459,VT,0.727603
5460,VT,0.727603
5461,VT,0.727603
5462,VT,0.727603
5464,VT,0.727603
5465,VT,0.727603
5466,VT,0.727603
5468,VT,0.727603
5469,VT,0.727603
5470,VT,0.727603
5471,VT,0.727603
5472,VT,0.727603
5473,VT,0.727603
5476,VT,0.727603
5477,VT,0.727603
5478,VT,0.727603
5479,VT,0.727603
5481,VT,0.727603
5482,VT,0.727603
5483,VT,0.727603
5485,VT,0.727603
5487,VT,0.727603
5488,VT,0.727603
5489,VT,0.727603
5490,VT,0.727603
5491,VT,0.727603
5492,VT,0.727603
5494,VT,0.727603
5495,VT,0.727603
5501,MA,0.727603
5544,MA,0.727603
5601,VT,0.727603
5602,VT,0.727603
5603,VT,0.727603
5604,VT,0.727603
5609,VT,0.727603
5620,VT,0.727603
5633,VT,0.727603
5640,VT,0.727603
5641,VT,0.727603
5647,VT,0.727603
5648,VT,0.727603
5649,VT,0.727603
5650,VT,0.727603
5651,VT,0.727603
5652,VT,0.727603
5653,VT,0.727603
5654,VT,0.727603
5655,VT,0.727603
5656,VT,0.727603
5657,VT,0.727603
5658,VT,0.727603
5660,VT,0.727603
5661,VT,0.727603
5662,VT,0.727603
5663,VT,0.727603
5664,VT,0.727603
5665,VT,0.727603
5666,VT,0.727603
5667,VT,0.727603
5669,VT,0.727603
5670,VT,0.727603
5671,VT,0.727603
5672,VT,0.727603
5673,VT,0.727603
5674,VT,0.727603
5675,VT,0.727603
5676,VT,0.727603
5677,VT,0.727603
5678,VT,0.727603
5679,VT,0.727603
5680,VT,0.727603
5681,VT,0.727603
5682,VT,0.727603
5701,VT,0.727603
5702,VT,0.727603
5730,VT,0.727603
5731,VT,0.727603
5732,VT,0.727603
5733,VT,0.727603
5734,VT,0.727603
5735,VT,0.727603
5736,VT,0.727603
5737,VT,0.727603
5738,VT,0.727603
5739,VT,0.727603
5740,VT,0.727603
5741,VT,0.727603
5742,VT,0.727603
5743,VT,0.727603
5744,VT,0.727603
5745,VT,0.727603
5746,VT,0.727603
5747,VT,0.727603
5748,VT,0.727603
5750,VT,0.727603
5751,VT,0.727603
5753,VT,0.727603
5757,VT,0.727603
5758,VT,0.727603
5759,VT,0.727603
5760,VT,0.727603
5761,VT,0.727603
5762,VT,0.727603
5763,VT,0.727603
5764,VT,0.727603
5765,VT,0.727603
5766,VT,0.727603
5767,VT,0.727603
5768,VT,0.727603
5769,VT,0.727603
5770,VT,0.727603
5772,VT,0.727603
5773,VT,0.727603
5774,VT,0.727603
5775,VT,0.727603
5776,VT,0.727603
5777,VT,0.727603
5778,VT,0.727603
5819,VT,0.727603
5820,VT,0.727603
5821,VT,0.727603
5822,VT,0.727603
5823,VT,0.727603
5824,VT,0.727603
5825,VT,0.727603
5826,VT,0.727603
5827,VT,0.727603
5828,VT,0.727603
5829,VT,0.727603
5830,VT,0.727603
5832,VT,0.727603
5836,VT,0.727603
5837,VT,0.727603
5838,VT,0.727603
5839,VT,0.727603
5840,VT,0.727603
5841,VT,0.727603
5842,VT,0.727603
5843,VT,0.727603
5845,VT,0.727603
5846,VT,0.727603
5847,VT,0.727603
5848,VT,0.727603
5849,VT,0.727603
5850,VT,0.727603
5851,VT,0.727603
5855,VT,0.727603
5857,VT,0.727603
5858,VT,0.727603
5859,VT,0.727603
5860,VT,0.727603
5861,VT,0.727603
5862,VT,0.727603
5863,VT,0.727603
5866,VT,0.727603
5867,VT,0.727603
5868,VT,0.727603
5871,VT,0.727603
5872,VT,0.727603
5873,VT,0.727603
5874,VT,0.727603
5875,VT,0.727603
5902,VT,0.727603
5904,VT,0.727603
5905,VT,0.727603
5906,VT,0.727603
6001,CT,0.727603
6002,CT,0.727603
6006,CT,0.727603
6010,CT,0.727603
6011,CT,0.727603
6013,CT,0.727603
6016,CT,0.727603
6018,CT,0.727603
6019,CT,0.727603
6020,CT,0.727603
6021,CT,0.727603
6022,CT,0.727603
6023,CT,0.727603
6024,CT,0.727603
6025,CT,0.727603
6026,CT,0.727603
6027,CT,0.727603
6028,CT,0.727603
6029,CT,0.727603
6030,CT,0.727603
6031,CT,0.727603
6032,CT,0.727603
6033,CT,0.727603
6034,CT,0.727603
6035,CT,0.727603
6037,CT,0.727603
6039,CT,0.727603
6040,CT,0.727603
6041,CT,0.727603
6042,CT,0.727603
6043,CT,0.727603
6045,CT,0.727603
6050,CT,0.727603
6051,CT,0.727603
6052,CT,0.727603
6053,CT,0.727603
6057,CT,0.727603
6058,CT,0.727603
6059,CT,0.727603
6060,CT,0.727603
6061,CT,0.727603
6062,CT,0.727603
6063,CT,0.727603
6064,CT,0.727603
6065,CT,0.727603
6066,CT,0.727603
6067,CT,0.727603
6068,CT,0.727603
6069,CT,0.727603
6070,CT,0.727603
6071,CT,0.727603
6072,CT,0.727603
6073,CT,0.727603
6074,CT,0.727603
6075,CT,0.727603
6076,CT,0.727603
6077,CT,0.727603
6078,CT,0.727603
6079,CT,0.727603
6080,CT,0.727603
6081,CT,0.727603
6082,CT,0.727603
6083,CT,0.727603
6084,CT,0.727603
6085,CT,0.727603
6087,CT,0.727603
6088,CT,0.727603
6089,CT,0.727603
6090,CT,0.727603
6091,CT,0.727603
6092,CT,0.727603
6093,CT,0.727603
6094,CT,0.727603
6095,CT,0.727603
6096,CT,0.727603
6098,CT,0.727603
6101,CT,0.727603
6102,CT,0.727603
6103,CT,0.727603
6104,CT,0.727603
6105,CT,0.727603
6106,CT,0.727603
6107,CT,0.727603
6108,CT,0.727603
6109,CT,0.727603
6110,CT,0.727603
6111,CT,0.727603
6112,CT,0.727603
6114,CT,0.727603
6115,CT,0.727603
6117,CT,0.727603
6118,CT,0.727603
6119,CT,0.727603
6120,CT,0.727603
6123,CT,0.727603
6126,CT,0.727603
6127,CT,0.727603
6128,CT,0.727603
6129,CT,0.727603
6131,CT,0.727603
6132,CT,0.727603
6133,CT,0.727603
6134,CT,0.727603
6137,CT,0.727603
6138,CT,0.727603
6140,CT,0.727603
6141,CT,0.727603
6142,CT,0.727603
6143,CT,0.727603
6144,CT,0.727603
6145,CT,0.727603
6146,CT,0.727603
6147,CT,0.727603
6150,CT,0.727603
6151,CT,0.727603
6152,CT,0.727603
6153,CT,0.727603
6154,CT,0.727603
6155,CT,0.727603
6156,CT,0.727603
6160,CT,0.727603
6161,CT,0.727603
6167,CT,0.727603
6176,CT,0.727603
6180,CT,0.727603
6183,CT,0.727603
6199,CT,0.727603
6226,CT,0.727603
6230,CT,0.727603
6231,CT,0.727603
6232,CT,0.727603
6233,CT,0.727603
6234,CT,0.727603
6235,CT,0.727603
6237,CT,0.727603
6238,CT,0.727603
6239,CT,0.727603
6241,CT,0.727603
6242,CT,0.727603
6243,CT,0.727603
6244,CT,0.727603
6245,CT,0.727603
6246,CT,0.727603
6247,CT,0.727603
6248,CT,0.727603
6249,CT,0.727603
6250,CT,0.727603
6251,CT,0.727603
6254,CT,0.727603
6255,CT,0.727603
6256,CT,0.727603
6258,CT,0.727603
6259,CT,0.727603
6260,CT,0.727603
6262,CT,0.727603
6263,CT,0.727603
6264,CT,0.727603
6265,CT,0.727603
6266,CT,0.727603
6267,CT,0.727603
6268,CT,0.727603
6269,CT,0.727603
6277,CT,0.727603
6278,CT,0.727603
6279,CT,0.727603
6280,CT,0.727603
6281,CT,0.727603
6282,CT,0.727603
6320,CT,0.727603
6330,CT,0.727603
6331,CT,0.727603
6332,CT,0.727603
6333,CT,0.727603
6334,CT,0.727603
6335,CT,0.727603
6336,CT,0.727603
6338,CT,0.727603
6339,CT,0.727603
6340,CT,0.727603
6349,CT,0.727603
6350,CT,0.727603
6351,CT,0.727603
6353,CT,0.727603
6354,CT,0.727603
6355,CT,0.727603
6357,CT,0.727603
6359,CT,0.727603
6360,CT,0.727603
6365,CT,0.727603
6370,CT,0.727603
6371,CT,0.727603
6372,CT,0.727603
6373,CT,0.727603
6374,CT,0.727603
6375,CT,0.727603
6376,CT,0.727603
6377,CT,0.727603
6378,CT,0.727603
6379,CT,0.727603
6380,CT,0.727603
6382,CT,0.727603
6383,CT,0.727603
6384,CT,0.727603
6385,CT,0.727603
6387,CT,0.727603
6388,CT,0.727603
6389,CT,0.727603
6390,NY,0.727603
6401,CT,0.727603
6403,CT,0.727603
6404,CT,0.727603
6405,CT,0.727603
6408,CT,0.727603
6409,CT,0.727603
6410,CT,0.727603
6411,CT,0.727603
6412,CT,0.727603
6413,CT,0.727603
6414,CT,0.727603
6415,CT,0.727603
6416,CT,0.727603
6417,CT,0.727603
6418,CT,0.727603
6419,CT,0.727603
6420,CT,0.727603
6422,CT,0.727603
6423,CT,0.727603
6424,CT,0.727603
6426,CT,0.727603
6437,CT,0.727603
6438,CT,0.727603
6439,CT,0.727603
6440,CT,0.727603
6441,CT,0.727603
6442,CT,0.727603
6443,CT,0.727603
6444,CT,0.727603
6447,CT,0.727603
6450,CT,0.727603
6451,CT,0.727603
6455,CT,0.727603
6456,CT,0.727603
6457,CT,0.727603
6459,CT,0.727603
6460,CT,0.727603
6461,CT,0.727603
6467,CT,0.727603
6468,CT,0.727603
6469,CT,0.727603
6470,CT,0.727603
6471,CT,0.727603
6472,CT,0.727603
6473,CT,0.727603
6474,CT,0.727603
6475,CT,0.727603
6477,CT,0.727603
6478,CT,0.727603
6479,CT,0.727603
6480,CT,0.727603
6481,CT,0.727603
6482,CT,0.727603
6483,CT,0.727603
6484,CT,0.727603
6487,CT,0.727603
6488,CT,0.727603
6489,CT,0.727603
6491,CT,0.727603
6492,CT,0.727603
6493,CT,0.727603
6494,CT,0.727603
6495,CT,0.727603
6498,CT,0.727603
6501,CT,0.727603
6502,CT,0.727603
6503,CT,0.727603
6504,CT,0.727603
6505,CT,0.727603
6506,CT,0.727603
6507,CT,0.727603
6508,CT,0.727603
6509,CT,0.727603
6510,CT,0.727603
6511,CT,0.727603
6512,CT,0.727603
6513,CT,0.727603
6514,CT,0.727603
6515,CT,0.727603
6516,CT,0.727603
6517,CT,0.727603
6518,CT,0.727603
6519,CT,0.727603
6520,CT,0.727603
6521,CT,0.727603
6524,CT,0.727603
6525,CT,0.727603
6530,CT,0.727603
6531,CT,0.727603
6532,CT,0.727603
6533,CT,0.727603
6534,CT,0.727603
6535,CT,0.727603
6536,CT,0.727603
6537,CT,0.727603
6538,CT,0.727603
6540,CT,0.727603
6601,CT,0.727603
6602,CT,0.727603
6604,CT,0.727603
6605,CT,0.727603
6606,CT,0.727603
6607,CT,0.727603
6608,CT,0.727603
6610,CT,0.727603
6611,CT,0.727603
6612,CT,0.727603
6614,CT,0.727603
6615,CT,0.727603
6650,CT,0.727603
6673,CT,0.727603
6699,CT,0.727603
6701,CT,0.727603
6702,CT,0.727603
6703,CT,0.727603
6704,CT,0.727603
6705,CT,0.727603
6706,CT,0.727603
6708,CT,0.727603
6710,CT,0.727603
6712,CT,0.727603
6716,CT,0.727603
6720,CT,0.727603
6721,CT,0.727603
6722,CT,0.727603
6723,CT,0.727603
6724,CT,0.727603
6725,CT,0.727603
6726,CT,0.727603
6749,CT,0.727603
6750,CT,0.727603
6751,CT,0.727603
6752,CT,0.727603
6753,CT,0.727603
6754,CT,0.727603
6755,CT,0.727603
6756,CT,0.727603
6757,CT,0.727603
6758,CT,0.727603
6759,CT,0.727603
6762,CT,0.727603
6763,CT,0.727603
6770,CT,0.727603
6776,CT,0.727603
6777,CT,0.727603
6778,CT,0.727603
6779,CT,0.727603
6781,CT,0.727603
6782,CT,0.727603
6783,CT,0.727603
6784,CT,0.727603
6785,CT,0.727603
6786,CT,0.727603
6787,CT,0.727603
6790,CT,0.727603
6791,CT,0.727603
6792,CT,0.727603
6793,CT,0.727603
6794,CT,0.727603
6795,CT,0.727603
6796,CT,0.727603
6798,CT,0.727603
6801,CT,0.727603
6804,CT,0.727603
6807,CT,0.727603
6810,CT,0.727603
6811,CT,0.727603
6812,CT,0.727603
6813,CT,0.727603
6814,CT,0.727603
6816,CT,0.727603
6817,CT,0.727603
6820,CT,0.727603
6824,CT,0.727603
6825,CT,0.727603
6828,CT,0.727603
6829,CT,0.727603
6830,CT,0.727603
6831,CT,0.727603
6836,CT,0.727603
6838,CT,0.727603
6840,CT,0.727603
6850,CT,0.727603
6851,CT,0.727603
6852,CT,0.727603
6853,CT,0.727603
6854,CT,0.727603
6855,CT,0.727603
6856,CT,0.727603
6857,CT,0.727603
6858,CT,0.727603
6859,CT,0.727603
6860,CT,0.727603
6870,CT,0.727603
6875,CT,0.727603
6876,CT,0.727603
6877,CT,0.727603
6878,CT,0.727603
6879,CT,0.727603
6880,CT,0.727603
6881,CT,0.727603
6883,CT,0.727603
6888,CT,0.727603
6889,CT,0.727603
6890,CT,0.727603
6896,CT,0.727603
6897,CT,0.727603
6901,CT,0.727603
6902,CT,0.727603
6903,CT,0.727603
6904,CT,0.727603
6905,CT,0.727603
6906,CT,0.727603
6907,CT,0.727603
6910,CT,0.727603
6911,CT,0.727603
6912,CT,0.727603
6913,CT,0.727603
6914,CT,0.727603
6920,CT,0.727603
6921,CT,0.727603
6922,CT,0.727603
6925,CT,0.727603
6926,CT,0.727603
6927,CT,0.727603
6928,CT,0.727603
7001,NJ,1.0070369
7002,NJ,1.0070369
7003,NJ,1.0070369
7004,NJ,1.0070369
7005,NJ,1.0070369
7006,NJ,1.0070369
7007,NJ,1.0070369
7008,NJ,1.0070369
7009,NJ,1.0070369
7010,NJ,1.0070369
7011,NJ,1.0070369
7012,NJ,1.0070369
7013,NJ,1.0070369
7014,NJ,1.0070369
7015,NJ,1.0070369
7016,NJ,1.0070369
7017,NJ,1.0070369
7018,NJ,1.0070369
7019,NJ,1.0070369
7020,NJ,1.0070369
7021,NJ,1.0070369
7022,NJ,1.0070369
7023,NJ,1.0070369
7024,NJ,1.0070369
7026,NJ,1.0070369
7027,NJ,1.0070369
7028,NJ,1.0070369
7029,NJ,1.0070369
7030,NJ,1.0070369
7031,NJ,1.0070369
7032,NJ,1.0070369
7033,NJ,1.0070369
7034,NJ,1.0070369
7035,NJ,1.0070369
7036,NJ,1.0070369
7039,NJ,1.0070369
7040,NJ,1.0070369
7041,NJ,1.0070369
7042,NJ,1.0070369
7043,NJ,1.0070369
7044,NJ,1.0070369
7045,NJ,1.0070369
7046,NJ,1.0070369
7047,NJ,1.0070369
7050,NJ,1.0070369
7051,NJ,1.0070369
7052,NJ,1.0070369
7054,NJ,1.0070369
7055,NJ,1.0070369
7057,NJ,1.0070369
7058,NJ,1.0070369
7059,NJ,1.0070369
7060,NJ,1.0070369
7061,NJ,1.0070369
7062,NJ,1.0070369
7063,NJ,1.0070369
7064,NJ,1.0070369
7065,NJ,1.0070369
7066,NJ,1.0070369
7067,NJ,1.0070369
7068,NJ,1.0070369
7069,NJ,1.0070369
7070,NJ,1.0070369
7071,NJ,1.0070369
7072,NJ,1.0070369
7073,NJ,1.0070369
7074,NJ,1.0070369
7075,NJ,1.0070369
7076,NJ,1.0070369
7077,NJ,1.0070369
7078,NJ,1.0070369
7079,NJ,1.0070369
7080,NJ,1.0070369
7081,NJ,1.0070369
7082,NJ,1.0070369
7083,NJ,1.0070369
7086,NJ,1.0070369
7087,NJ,1.0070369
7088,NJ,1.0070369
7090,NJ,1.0070369
7091,NJ,1.0070369
7092,NJ,1.0070369
7093,NJ,1.0070369
7094,NJ,1.0070369
7095,NJ,1.0070369
7096,NJ,1.0070369
7097,NJ,1.0070369
7099,NJ,1.0070369
7101,NJ,1.0070369
7102,NJ,1.0070369
7103,NJ,1.0070369
7104,NJ,1.0070369
7105,NJ,1.0070369
7106,NJ,1.0070369
7107,NJ,1.0070369
7108,NJ,1.0070369
7109,NJ,1.0070369
7110,NJ,1.0070369
7111,NJ,1.0070369
7112,NJ,1.0070369
7114,NJ,1.0070369
7175,NJ,1.0070369
7184,NJ,1.0070369
7188,NJ,1.0070369
7189,NJ,1.0070369
7191,NJ,1.0070369
7192,NJ,1.0070369
7193,NJ,1.0070369
7195,NJ,1.0070369
7198,NJ,1.0070369
7199,NJ,1.0070369
7201,NJ,1.0070369
7202,NJ,1.0070369
7203,NJ,1.0070369
